4.9 -254.21413103
5.0 -254.22785209
5.1 -254.23541055
5.2 -254.23771613
5.3 -254.23592204
5.4 -254.23113072
5.5 -254.22374604
5.6 -254.21424380
5.7 -254.20374255
5.8 -254.19241347
5.9 -254.18005283
