      0.0000000000      0.0000000000      0.0123219602
      0.1932612800      0.0287385740      0.0231052585
      0.3606169602      0.1553700287      0.0599857861
      0.4999999308      0.2700092339      0.0307215564
      0.6393829762      0.1553691383      0.0599880102
      0.8067387221      0.0287382391      0.0231061895
      1.0000000000      0.0000000136      0.0121525398
