      0.0000000000      0.0000000000      0.0123219602
      0.1920288408      0.0281110577      0.0748179298
      0.3605683649      0.1543233133      0.0887346226
      0.5000014503      0.2703088533      0.0646089335
      0.6394338561      0.1543199512      0.0887494303
      0.8079727050      0.0281101507      0.0748170586
      1.0000000000      0.0000000136      0.0121525398
