 &plot nbnd=  20, nks=    71 /
  -85.857  -84.903  -46.320  -46.282  -46.240  -45.402  -45.363  -45.319   13.910   14.332
   14.358   14.972   15.248   15.896   16.568   17.252   17.364   18.285   24.071   24.277
           -1.000000  0.350000  0.000000
  -85.857  -84.903  -46.329  -46.273  -46.240  -45.412  -45.353  -45.319   13.791   14.162
   14.233   14.803   15.532   16.188   16.675   17.364   17.367   18.285   23.388   23.592
           -1.000000  0.300000  0.000000
  -85.857  -84.903  -46.337  -46.265  -46.240  -45.420  -45.345  -45.319   13.655   14.015
   14.089   14.657   15.835   16.502   16.796   17.364   17.499   18.285   22.737   22.934
           -1.000000  0.250000  0.000000
  -85.857  -84.903  -46.345  -46.257  -46.240  -45.428  -45.337  -45.319   13.516   13.891
   13.943   14.535   16.152   16.838   16.918   17.364   17.631   18.285   22.124   22.307
           -1.000000  0.200000  0.000000
  -85.857  -84.903  -46.351  -46.251  -46.240  -45.435  -45.330  -45.318   13.388   13.791
   13.807   14.435   16.475   17.028   17.189   17.364   17.752   18.285   21.558   21.715
           -1.000000  0.150000  0.000000
  -85.857  -84.903  -46.356  -46.246  -46.239  -45.440  -45.325  -45.318   13.279   13.693
   13.713   14.358   16.791   17.120   17.364   17.546   17.852   18.284   21.052   21.170
           -1.000000  0.100000  0.000000
  -85.857  -84.903  -46.360  -46.242  -46.239  -45.444  -45.321  -45.318   13.198   13.607
   13.657   14.304   17.075   17.189   17.364   17.889   17.926   18.284   20.632   20.693
           -1.000000  0.050000  0.000000
  -85.857  -84.903  -46.362  -46.240  -46.239  -45.446  -45.319  -45.318   13.147   13.554
   13.624   14.271   17.231   17.284   17.364   17.972   18.168   18.284   20.334   20.341
           -1.000000  0.000000  0.000000
  -85.857  -84.903  -46.363  -46.239  -46.239  -45.447  -45.318  -45.318   13.130   13.536
   13.613   14.260   17.245   17.363   17.363   17.987   18.284   18.284   20.190   20.234
           -0.900000  0.000000  0.000000
  -85.858  -84.905  -46.358  -46.237  -46.237  -45.442  -45.316  -45.316   13.138   13.530
   13.653   14.303   17.227   17.298   17.298   17.968   18.213   18.213   19.565   19.580
           -0.800000  0.000000  0.000000
  -85.861  -84.908  -46.344  -46.231  -46.231  -45.427  -45.310  -45.310   13.129   13.470
   13.770   14.429   17.115   17.115   17.175   17.914   18.014   18.014   18.213   18.344
           -0.700000  0.000000  0.000000
  -85.866  -84.913  -46.322  -46.222  -46.222  -45.404  -45.300  -45.300   12.976   13.204
   13.956   14.628   16.849   16.849   16.940   17.095   17.232   17.727   17.727   17.829
           -0.600000  0.000000  0.000000
  -85.872  -84.919  -46.294  -46.211  -46.211  -45.375  -45.289  -45.289   12.480   12.565
   14.193   14.885   16.160   16.542   16.542   16.633   16.994   17.398   17.398   17.724
           -0.500000  0.000000  0.000000
  -85.879  -84.926  -46.262  -46.198  -46.198  -45.342  -45.276  -45.276   11.640   11.640
   14.464   15.177   15.932   16.232   16.232   16.521   16.884   17.069   17.069   17.608
           -0.400000  0.000000  0.000000
  -85.886  -84.933  -46.230  -46.186  -46.186  -45.309  -45.263  -45.263   10.679   10.709
   14.741   15.479   15.948   15.948   16.011   16.657   16.769   16.769   16.774   17.494
           -0.300000  0.000000  0.000000
  -85.892  -84.940  -46.201  -46.175  -46.175  -45.279  -45.251  -45.251    9.845    9.885
   14.998   15.711   15.711   15.758   16.191   16.521   16.521   16.677   16.867   17.391
           -0.200000  0.000000  0.000000
  -85.897  -84.945  -46.178  -46.166  -46.166  -45.254  -45.241  -45.241    9.216    9.258
   15.206   15.534   15.534   15.986   16.337   16.337   16.368   16.600   17.062   17.311
           -0.100000  0.000000  0.000000
  -85.900  -84.948  -46.163  -46.160  -46.160  -45.239  -45.235  -45.235    8.826    8.870
   15.342   15.426   15.426   16.135   16.224   16.224   16.490   16.551   17.195   17.260
            0.000000  0.000000  0.000000
  -85.901  -84.949  -46.158  -46.158  -46.158  -45.233  -45.233  -45.233    8.695    8.738
   15.389   15.389   15.389   16.186   16.186   16.186   16.534   16.534   17.242   17.242
           -0.037500  0.037500  0.000000
  -85.901  -84.949  -46.160  -46.158  -46.158  -45.235  -45.234  -45.234    8.732    8.775
   15.378   15.397   15.399   16.174   16.194   16.197   16.526   16.534   17.233   17.242
           -0.075000  0.075000  0.000000
  -85.900  -84.948  -46.165  -46.160  -46.158  -45.241  -45.236  -45.234    8.843    8.886
   15.347   15.419   15.429   16.139   16.218   16.227   16.502   16.537   17.208   17.245
           -0.112500  0.112500  0.000000
  -85.899  -84.947  -46.174  -46.163  -46.159  -45.250  -45.239  -45.235    9.026    9.069
   15.297   15.457   15.473   16.082   16.258   16.272   16.465   16.544   17.167   17.253
           -0.150000  0.150000  0.000000
  -85.897  -84.944  -46.186  -46.167  -46.160  -45.263  -45.243  -45.236    9.279    9.321
   15.232   15.508   15.526   16.008   16.313   16.323   16.416   16.562   17.115   17.275
           -0.187500  0.187500  0.000000
  -85.894  -84.942  -46.200  -46.172  -46.162  -45.278  -45.248  -45.238    9.600    9.640
   15.155   15.573   15.577   15.921   16.360   16.367   16.381   16.599   17.054   17.319
           -0.225000  0.225000  0.000000
  -85.891  -84.939  -46.216  -46.178  -46.164  -45.294  -45.254  -45.239    9.983   10.020
   15.072   15.613   15.650   15.827   16.299   16.390   16.463   16.667   16.989   17.399
           -0.262500  0.262500  0.000000
  -85.888  -84.936  -46.233  -46.185  -46.166  -45.312  -45.262  -45.242   10.423   10.455
   14.987   15.623   15.730   15.737   16.239   16.380   16.556   16.774   16.923   17.522
           -0.300000  0.300000  0.000000
  -85.885  -84.932  -46.250  -46.193  -46.169  -45.329  -45.270  -45.244   10.912   10.936
   14.907   15.600   15.636   15.834   16.183   16.336   16.659   16.863   16.928   17.690
           -0.337500  0.337500  0.000000
  -85.882  -84.929  -46.266  -46.202  -46.172  -45.346  -45.280  -45.248   11.440   11.450
   14.836   15.545   15.552   15.939   16.135   16.258   16.770   16.810   17.132   17.902
           -0.375000  0.375000  0.000000
  -85.878  -84.925  -46.281  -46.212  -46.175  -45.362  -45.290  -45.251   11.981   11.994
   14.778   15.463   15.482   16.049   16.099   16.153   16.771   16.887   17.387   18.155
           -0.412500  0.412500  0.000000
  -85.875  -84.922  -46.294  -46.223  -46.179  -45.375  -45.301  -45.255   12.507   12.554
   14.740   15.358   15.432   16.023   16.078   16.164   16.747   17.009   17.703   18.456
           -0.450000  0.450000  0.000000
  -85.872  -84.919  -46.304  -46.234  -46.183  -45.386  -45.313  -45.260   13.000   13.098
   14.725   15.233   15.405   15.873   16.074   16.281   16.742   17.134   18.095   18.813
           -0.487500  0.487500  0.000000
  -85.869  -84.916  -46.311  -46.246  -46.188  -45.393  -45.325  -45.264   13.430   13.597
   14.735   15.092   15.405   15.706   16.089   16.399   16.756   17.260   18.582   19.246
           -0.525000  0.525000  0.000000
  -85.867  -84.913  -46.315  -46.258  -46.192  -45.398  -45.338  -45.269   13.770   14.023
   14.775   14.939   15.436   15.524   16.125   16.516   16.792   17.384   19.183   19.774
           -0.562500  0.562500  0.000000
  -85.864  -84.911  -46.316  -46.270  -46.198  -45.399  -45.350  -45.275   14.005   14.353
   14.779   14.846   15.331   15.500   16.180   16.630   16.849   17.505   19.907   20.416
           -0.600000  0.600000  0.000000
  -85.862  -84.909  -46.314  -46.282  -46.203  -45.397  -45.363  -45.280   14.134   14.577
   14.617   14.951   15.130   15.599   16.254   16.740   16.927   17.621   20.752   21.180
           -0.637500  0.637500  0.000000
  -85.861  -84.907  -46.310  -46.294  -46.208  -45.392  -45.376  -45.285   14.163   14.461
   14.700   14.927   15.089   15.734   16.346   16.843   17.024   17.732   21.706   22.062
           -0.675000  0.675000  0.000000
  -85.860  -84.906  -46.306  -46.303  -46.213  -45.388  -45.384  -45.291   14.101   14.325
   14.693   14.766   15.262   15.906   16.452   16.940   17.137   17.834   22.754   23.050
           -0.712500  0.712500  0.000000
  -85.859  -84.905  -46.317  -46.294  -46.218  -45.399  -45.375  -45.296   13.974   14.206
   14.502   14.731   15.469   16.115   16.570   17.029   17.262   17.928   23.881   24.127
           -0.750000  0.750000  0.000000
  -85.858  -84.904  -46.327  -46.284  -46.223  -45.410  -45.365  -45.301   13.819   14.090
   14.304   14.668   15.708   16.361   16.694   17.108   17.394   18.013   23.516   23.740
