#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.611999999999990E+01  0.120747301185942E+00  0.157540791379652E+00  0.306472918988977E+01  0.399859754377491E+01
     0.612999999999990E+01  0.120907161095642E+00  0.157790344966294E+00  0.305967550925473E+01  0.399304102184919E+01
     0.613999999999990E+01  0.121055816501180E+00  0.158032146272965E+00  0.305475345526123E+01  0.398782362403034E+01
     0.614999999999990E+01  0.121192891277476E+00  0.158267422997261E+00  0.304992939297252E+01  0.398294372104871E+01
     0.615999999999990E+01  0.121318167313442E+00  0.158497435408284E+00  0.304517028300631E+01  0.397839574176077E+01
     0.616999999999990E+01  0.121431587486861E+00  0.158723454413233E+00  0.304044419522010E+01  0.397417027647944E+01
     0.617999999999990E+01  0.121533255502407E+00  0.158946739489474E+00  0.303572080523531E+01  0.397025424850036E+01
     0.618999999999990E+01  0.121623432634670E+00  0.159168516931249E+00  0.303097186499860E+01  0.396663115126261E+01
     0.619999999999990E+01  0.121702531480560E+00  0.159389958840599E+00  0.302617163886497E+01  0.396328134752335E+01
     0.620999999999990E+01  0.121771106881974E+00  0.159612163264509E+00  0.302129729708184E+01  0.396018242586766E+01
     0.621999999999990E+01  0.121829844229405E+00  0.159836135846488E+00  0.301632925907132E+01  0.395730960882487E+01
     0.622999999999990E+01  0.121879545400098E+00  0.160062773322155E+00  0.301125147956352E+01  0.395463620583044E+01
     0.623999999999990E+01  0.121921112620255E+00  0.160292849146347E+00  0.300605167144298E+01  0.395213410328314E+01
     0.624999999999990E+01  0.121955530569966E+00  0.160527001495100E+00  0.300072146013706E+01  0.394977428302400E+01
     0.625999999999990E+01  0.121983847072602E+00  0.160765723840355E+00  0.299525646551025E+01  0.394752735973856E+01
     0.626999999999990E+01  0.122007152727576E+00  0.161009358249235E+00  0.298965630852015E+01  0.394536412709687E+01
     0.627999999999990E+01  0.122026559857667E+00  0.161258091513621E+00  0.298392454133279E+01  0.394325610192764E+01
     0.628999999999990E+01  0.122043181149407E+00  0.161511954169731E+00  0.297806850115789E+01  0.394117605542003E+01
     0.629999999999990E+01  0.122058108368462E+00  0.161770822421526E+00  0.297209908972055E+01  0.393909852027982E+01
     0.630999999999990E+01  0.122072391530707E+00  0.162034422936009E+00  0.296603048198545E+01  0.393700026298111E+01
     0.631999999999990E+01  0.122087018904894E+00  0.162302340432738E+00  0.295987976944904E+01  0.393486071074697E+01
     0.632999999999990E+01  0.122102898213148E+00  0.162574027944081E+00  0.295366654495054E+01  0.393266232369069E+01
     0.633999999999990E+01  0.122120839381580E+00  0.162848819577076E+00  0.294741243747046E+01  0.393039090362864E+01
     0.634999999999990E+01  0.122141539173882E+00  0.163125945562341E+00  0.294114060672216E+01  0.392803583243152E+01
     0.635999999999990E+01  0.122165568015748E+00  0.163404549330920E+00  0.293487520844639E+01  0.392559023436827E+01
     0.636999999999990E+01  0.122193359286744E+00  0.163683706316936E+00  0.292864084214129E+01  0.392305105867435E+01
     0.637999999999990E+01  0.122225201318289E+00  0.163962444143390E+00  0.292246199346653E+01  0.392041908048988E+01
     0.638999999999990E+01  0.122261232291764E+00  0.164239763811776E+00  0.291636248372612E+01  0.391769882029045E+01
     0.639999999999990E+01  0.122301438179199E+00  0.164514661484543E+00  0.291036493865081E+01  0.391489838391822E+01
     0.640999999999990E+01  0.122345653811407E+00  0.164786150424594E+00  0.290449028817996E+01  0.391202922723007E+01
     0.641999999999990E+01  0.122393567094941E+00  0.165053282639273E+00  0.289875730809710E+01  0.390910585116680E+01
     0.642999999999990E+01  0.122444726331904E+00  0.165315169769211E+00  0.289318221325030E+01  0.390614543463694E+01
     0.643999999999990E+01  0.122498550526373E+00  0.165571002766159E+00  0.288777831072349E+01  0.390316741396799E+01
     0.644999999999990E+01  0.122554342490421E+00  0.165820069919354E+00  0.288255571977980E+01  0.390019301876376E+01
     0.645999999999990E+01  0.122611304493450E+00  0.166061772817633E+00  0.287752116372711E+01  0.389724477480220E+01
     0.646999999999990E+01  0.122668556133295E+00  0.166295639874162E+00  0.287267783712040E+01  0.389434598510448E+01
     0.647999999999990E+01  0.122725154048769E+00  0.166521337091987E+00  0.286802534997229E+01  0.389152020050684E+01
     0.648999999999990E+01  0.122780113043188E+00  0.166738675810089E+00  0.286355974894164E+01  0.388879069099449E+01
     0.649999999999990E+01  0.122832428149256E+00  0.166947617239902E+00  0.285927361385834E+01  0.388617992872806E+01
     0.650999999999989E+01  0.122881097138838E+00  0.167148273678896E+00  0.285515622644873E+01  0.388370909315085E+01
     0.651999999999989E+01  0.122925142968118E+00  0.167340906368467E+00  0.285119380678267E+01  0.388139760783453E+01
     0.652999999999989E+01  0.122963635649710E+00  0.167525920045162E+00  0.284736981177862E+01  0.387926271784854E+01
     0.653999999999989E+01  0.122995713058645E+00  0.167703854314553E+00  0.284366528908861E+01  0.387731911544983E+01
     0.654999999999989E+01  0.123020600207915E+00  0.167875372052908E+00  0.284005927883649E+01  0.387557862082610E+01
     0.655999999999989E+01  0.123037626570438E+00  0.168041245110963E+00  0.283652925499656E+01  0.387404992350379E+01
     0.656999999999989E+01  0.123046241075864E+00  0.168202337654298E+00  0.283305159766317E+01  0.387273838888250E+01
     0.657999999999989E+01  0.123046024470704E+00  0.168359587524543E+00  0.282960208706552E+01  0.387164593318785E+01
     0.658999999999989E+01  0.123036698796470E+00  0.168513986043763E+00  0.282615640991457E+01  0.387077096895822E+01
     0.659999999999989E+01  0.123018133810280E+00  0.168666556710367E+00  0.282269066852178E+01  0.387010842200134E+01
     0.660999999999989E+01  0.122990350243491E+00  0.168818333248825E+00  0.281918188309643E+01  0.386964981957853E+01
     0.661999999999989E+01  0.122953519864124E+00  0.168970337477846E+00  0.281560847770944E+01  0.386938344839420E+01
     0.662999999999989E+01  0.122907962376214E+00  0.169123557453385E+00  0.281195074060918E+01  0.386929457979152E+01
     0.663999999999989E+01  0.122854139252235E+00  0.169278926325216E+00  0.280819124989508E+01  0.386936575838212E+01
     0.664999999999989E+01  0.122792644652228E+00  0.169437302320134E+00  0.280431525600833E+01  0.386957714917678E+01
     0.665999999999989E+01  0.122724193634501E+00  0.169599450232759E+00  0.280031101309616E+01  0.386990693714636E+01
     0.666999999999989E+01  0.122649607907379E+00  0.169766024767825E+00  0.279617005205834E+01  0.387033177204497E+01
     0.667999999999989E+01  0.122569799409448E+00  0.169937556037019E+00  0.279188738899985E+01  0.387082725029438E+01
     0.668999999999989E+01  0.122485752037207E+00  0.170114437470186E+00  0.278746166389599E+01  0.387136842478896E+01
     0.669999999999989E+01  0.122398501864591E+00  0.170296916355842E+00  0.278289520552486E+01  0.387193033266563E+01
     0.670999999999989E+01  0.122309116218818E+00  0.170485087180080E+00  0.277819402012551E+01  0.387248853042897E+01
     0.671999999999989E+01  0.122218671991845E+00  0.170678887886665E+00  0.277336770277855E+01  0.387301962536971E+01
     0.672999999999989E+01  0.122128233577196E+00  0.170878099134360E+00  0.276842927215396E+01  0.387350179198793E+01
     0.673999999999989E+01  0.122038830827806E+00  0.171082346580618E+00  0.276339493098400E+01  0.387391526217417E+01
     0.674999999999989E+01  0.121951437432409E+00  0.171291106173370E+00  0.275828375635642E+01  0.387424277822220E+01
     0.675999999999989E+01  0.121866950105431E+00  0.171503712384848E+00  0.275311732562597E+01  0.387446999836634E+01
     0.676999999999989E+01  0.121786168978425E+00  0.171719369273105E+00  0.274791928535684E+01  0.387458584544583E+01
     0.677999999999989E+01  0.121709779568828E+00  0.171937164208179E+00  0.274271487217069E+01  0.387458279049753E+01
     0.678999999999989E+01  0.121638336684265E+00  0.172156084051089E+00  0.273753039563428E+01  0.387445706452341E+01
     0.679999999999989E+01  0.121572250596658E+00  0.172375033525490E+00  0.273239269432056E+01  0.387420879334495E+01
     0.680999999999989E+01  0.121511775789787E+00  0.172592855474714E+00  0.272732857688087E+01  0.387384205227966E+01
     0.681999999999989E+01  0.121457002545794E+00  0.172808352652144E+00  0.272236426034008E+01  0.387336483930653E+01
     0.682999999999989E+01  0.121407851590795E+00  0.173020310651770E+00  0.271752481785992E+01  0.387278896734605E+01
     0.683999999999989E+01  0.121364071966555E+00  0.173227521549837E+00  0.271283364790509E+01  0.387212987821556E+01
     0.684999999999989E+01  0.121325242235135E+00  0.173428807799466E+00  0.270831197610930E+01  0.387140638264994E+01
     0.685999999999989E+01  0.121290775056983E+00  0.173623045899585E+00  0.270397840020280E+01  0.387064033245180E+01
     0.686999999999989E+01  0.121259925111604E+00  0.173809189349147E+00  0.269984848717128E+01  0.386985623229497E+01
     0.687999999999989E+01  0.121231800255284E+00  0.173986290398647E+00  0.269593443042070E+01  0.386908079991531E+01
     0.688999999999989E+01  0.121205375734508E+00  0.174153520124619E+00  0.269224477317690E+01  0.386834248435381E+01
     0.689999999999989E+01  0.121179511199283E+00  0.174310186379398E+00  0.268878420272065E+01  0.386767095255448E+01
     0.690999999999989E+01  0.121152970189759E+00  0.174455749208256E+00  0.268555341839681E+01  0.386709655497006E+01
     0.691999999999989E+01  0.121124441705394E+00  0.174589833378220E+00  0.268254907470499E+01  0.386664978089872E+01
     0.692999999999989E+01  0.121092563410851E+00  0.174712237726564E+00  0.267976379921952E+01  0.386636071409096E+01
     0.693999999999989E+01  0.121055945988786E+00  0.174822941110001E+00  0.267718628363987E+01  0.386625849876578E+01
     0.694999999999989E+01  0.121013198119256E+00  0.174922104816052E+00  0.267480144496803E+01  0.386637082558332E+01
     0.695999999999989E+01  0.120962951549129E+00  0.175010071382925E+00  0.267259065266311E+01  0.386672344639294E+01
     0.696999999999989E+01  0.120903885714090E+00  0.175087359860789E+00  0.267053201664412E+01  0.386733972573586E+01
     0.697999999999989E+01  0.120834751389938E+00  0.175154657632348E+00  0.266860073019769E+01  0.386824023617870E+01
     0.698999999999989E+01  0.120754392878719E+00  0.175212808991279E+00  0.266676946118943E+01  0.386944240361052E+01
     0.699999999999989E+01  0.120661768277226E+00  0.175262800750585E+00  0.266500878446202E+01  0.387096020768232E+01
     0.700999999999989E+01  0.120555967428666E+00  0.175305745217020E+00  0.266328764790845E+01  0.387280394162270E+01
     0.701999999999989E+01  0.120436227220805E+00  0.175342860920485E+00  0.266157386442205E+01  0.387498003473108E+01
     0.702999999999989E+01  0.120301943962669E+00  0.175375451527771E+00  0.265983462171923E+01  0.387749093994655E+01
     0.703999999999989E+01  0.120152682644762E+00  0.175404883397224E+00  0.265803700189977E+01  0.388033508799947E+01
     0.704999999999989E+01  0.119988182961559E+00  0.175432562245363E+00  0.265614850253196E+01  0.388350690878160E+01
     0.705999999999989E+01  0.119808362047762E+00  0.175459909398245E+00  0.265413755102854E+01  0.388699691969995E+01
     0.706999999999989E+01  0.119613313948977E+00  0.175488338091014E+00  0.265197400410577E+01  0.389079187990404E+01
     0.707999999999989E+01  0.119403305911633E+00  0.175519230259619E+00  0.264962962420417E+01  0.389487500838193E+01
     0.708999999999989E+01  0.119178771634550E+00  0.175553914241077E+00  0.264707852490188E+01  0.389922626300423E+01
     0.709999999999989E+01  0.118940301674948E+00  0.175593643764481E+00  0.264429757758786E+01  0.390382267664990E+01
     0.710999999999989E+01  0.118688631244347E+00  0.175639578576178E+00  0.264126677200054E+01  0.390863874557937E+01
     0.711999999999989E+01  0.118424625664994E+00  0.175692767000565E+00  0.263796952369901E+01  0.391364686423359E+01
     0.712999999999989E+01  0.118149263785217E+00  0.175754130694463E+00  0.263439292213669E+01  0.391881779965620E+01
     0.713999999999989E+01  0.117863619673371E+00  0.175824451809057E+00  0.263052791376932E+01  0.392412119777624E+01
     0.714999999999989E+01  0.117568842925404E+00  0.175904362729788E+00  0.262636941556207E+01  0.392952611288841E+01
     0.715999999999989E+01  0.117266137931459E+00  0.175994338522059E+00  0.262191635536939E+01  0.393500155085787E+01
     0.716999999999989E+01  0.116956742453155E+00  0.176094692169238E+00  0.261717163693992E+01  0.394051701590091E+01
     0.717999999999989E+01  0.116641905865825E+00  0.176205572649403E+00  0.261214202873492E+01  0.394604305029335E+01
     0.718999999999989E+01  0.116322867419893E+00  0.176326965858190E+00  0.260683797731684E+01  0.395155175607002E+01
     0.719999999999989E+01  0.116000834872670E+00  0.176458698346912E+00  0.260127334772520E+01  0.395701728774581E+01
     0.720999999999989E+01  0.115676963836584E+00  0.176600443807104E+00  0.259546509496908E+01  0.396241630533205E+01
     0.721999999999989E+01  0.115352338181933E+00  0.176751732194813E+00  0.258943287247045E+01  0.396772837746455E+01
     0.722999999999989E+01  0.115027951821209E+00  0.176911961349761E+00  0.258319858493173E+01  0.397293632530748E+01
     0.723999999999989E+01  0.114704692187690E+00  0.177080410926067E+00  0.257678589461429E+01  0.397802649903942E+01
     0.724999999999989E+01  0.114383325702260E+00  0.177256258412568E+00  0.257021969133710E+01  0.398298898014746E+01
     0.725999999999989E+01  0.114064485498922E+00  0.177438596982378E+00  0.256352553758283E+01  0.398781770441152E+01
     0.726999999999989E+01  0.113748661650503E+00  0.177626454873864E+00  0.255672910088475E+01  0.399251050230702E+01
     0.727999999999989E+01  0.113436194100896E+00  0.177818815969619E+00  0.254985558612288E+01  0.399706905553091E+01
     0.728999999999989E+01  0.113127268468906E+00  0.178014641207548E+00  0.254292918046368E+01  0.400149877039478E+01
     0.729999999999989E+01  0.112821914840907E+00  0.178212890430208E+00  0.253597252342306E+01  0.400580857086238E+01
     0.730999999999989E+01  0.112520009615794E+00  0.178412544256552E+00  0.252900621393000E+01  0.401001061596553E+01
     0.731999999999989E+01  0.112221280406784E+00  0.178612625545809E+00  0.252204836534071E+01  0.401411994814300E+01
     0.732999999999989E+01  0.111925313941244E+00  0.178812220017693E+00  0.251511421813549E+01  0.401815408066634E+01
     0.733999999999989E+01  0.111631566834329E+00  0.179010495597790E+00  0.250821581857725E+01  0.402213253367732E+01
     0.734999999999989E+01  0.111339379045562E+00  0.179206720072671E+00  0.250136176996869E+01  0.402607632945237E+01
     0.735999999999989E+01  0.111047989762804E+00  0.179400276666393E+00  0.249455706138289E+01  0.403000745828983E+01
     0.736999999999989E+01  0.110756555396876E+00  0.179590677188688E+00  0.248780297691261E+01  0.403394832689399E+01
     0.737999999999989E+01  0.110464169315278E+00  0.179777572454633E+00  0.248109708664942E+01  0.403792120129947E+01
     0.738999999999989E+01  0.110169882896839E+00  0.179960759734788E+00  0.247443331881138E+01  0.404194765626955E+01
     0.739999999999989E+01  0.109872727452986E+00  0.180140187062110E+00  0.246780211073610E+01  0.404604804272734E+01
     0.740999999999989E+01  0.109571736537098E+00  0.180315954295321E+00  0.246119063487422E+01  0.405024098417750E+01
     0.741999999999989E+01  0.109265968152100E+00  0.180488310915266E+00  0.245458309448504E+01  0.405454291228239E+01
     0.742999999999989E+01  0.108954526368936E+00  0.180657650608726E+00  0.244796108246533E+01  0.405896765080031E+01
     0.743999999999989E+01  0.108636581884131E+00  0.180824502770245E+00  0.244130399564167E+01  0.406352605601815E+01
     0.744999999999989E+01  0.108311391073535E+00  0.180989521124408E+00  0.243458949592867E+01  0.406822572063068E+01
     0.745999999999989E+01  0.107978313139126E+00  0.181153469736118E+00  0.242779400899241E+01  0.407307074677915E+01
     0.746999999999989E+01  0.107636824996112E+00  0.181317206732976E+00  0.242089325046116E+01  0.407806159265836E+01
     0.747999999999989E+01  0.107286533605065E+00  0.181481666110268E+00  0.241386276927729E+01  0.408319499577259E+01
     0.748999999999989E+01  0.106927185517474E+00  0.181647838024260E+00  0.240667849749084E+01  0.408846397455440E+01
     0.749999999999989E+01  0.106558673469512E+00  0.181816748003218E+00  0.239931729564359E+01  0.409385790868171E+01
     0.750999999999989E+01  0.106181039926422E+00  0.181989435517734E+00  0.239175748288900E+01  0.409936269703054E+01
     0.751999999999989E+01  0.105794477546378E+00  0.182166932353223E+00  0.238397934114192E+01  0.410496099079369E+01
     0.752999999999989E+01  0.105399326596063E+00  0.182350241218669E+00  0.237596558285789E+01  0.411063249788900E+01
     0.753999999999989E+01  0.104996069409326E+00  0.182540315008289E+00  0.236770177251788E+01  0.411635435338219E+01
     0.754999999999989E+01  0.104585322033913E+00  0.182738037107928E+00  0.235917669255188E+01  0.412210154927774E+01
     0.755999999999989E+01  0.104167823258798E+00  0.182944203107316E+00  0.235038264528455E+01  0.412784741570886E+01
     0.756999999999989E+01  0.103744421255741E+00  0.183159504244292E+00  0.234131568353401E+01  0.413356414431531E+01
     0.757999999999989E+01  0.103316058103617E+00  0.183384512868766E+00  0.233197576375050E+01  0.413922334346377E+01
     0.758999999999989E+01  0.102883752492775E+00  0.183619670174077E+00  0.232236681703103E+01  0.414479661398821E+01
     0.759999999999989E+01  0.102448580929863E+00  0.183865276401955E+00  0.231249673498383E+01  0.415025613334270E+01
     0.760999999999989E+01  0.102011657781849E+00  0.184121483685387E+00  0.230237726921531E+01  0.415557523550862E+01
     0.761999999999989E+01  0.101574114511689E+00  0.184388291651601E+00  0.229202384513588E+01  0.416072897372594E+01
     0.762999999999989E+01  0.101137078467824E+00  0.184665545865169E+00  0.228145529278570E+01  0.416569465315618E+01
     0.763999999999989E+01  0.100701651596039E+00  0.184952939148946E+00  0.227069349941140E+01  0.417045232095343E+01
     0.764999999999989E+01  0.100268889444814E+00  0.185250015777997E+00  0.225976299051405E+01  0.417498520194203E+01
     0.765999999999989E+01  0.998397808347891E-01  0.185556178498529E+00  0.224869044797507E+01  0.417928006916263E+01
     0.766999999999989E+01  0.994152285583301E-01  0.185870698280199E+00  0.223750417557224E+01  0.418332753994987E+01
     0.767999999999989E+01  0.989960314668407E-01  0.186192726665598E+00  0.222623352366864E+01  0.418712228989774E+01
     0.768999999999989E+01  0.985828682900137E-01  0.186521310535753E+00  0.221490828602101E+01  0.419066317901998E+01
     0.769999999999989E+01  0.981762835125454E-01  0.186855409065060E+00  0.220355808247288E+01  0.419395328655391E+01
     0.770999999999989E+01  0.977766756090358E-01  0.187193912594202E+00  0.219221174173064E+01  0.419699985311819E+01
     0.771999999999989E+01  0.973842879062202E-01  0.187535663105822E+00  0.218089669845316E+01  0.419981413124435E+01
     0.772999999999989E+01  0.969992023030040E-01  0.187879475946584E+00  0.216963841851356E+01  0.420241114757373E+01
     0.773999999999989E+01  0.966213360325643E-01  0.188224162401789E+00  0.215845986553477E+01  0.420480938217654E+01
     0.774999999999989E+01  0.962504415975920E-01  0.188568552696881E+00  0.214738102069115E+01  0.420703037242598E+01
     0.775999999999989E+01  0.958861099495362E-01  0.188911518975350E+00  0.213641846635115E+01  0.420909825059948E+01
     0.776999999999989E+01  0.955277769170220E-01  0.189251997786519E+00  0.212558504247356E+01  0.421103922582316E+01
     0.777999999999989E+01  0.951747328183807E-01  0.189589011611055E+00  0.211488958282229E+01  0.421288102209790E+01
     0.778999999999989E+01  0.948261351205907E-01  0.189921688957754E+00  0.210433673610428E+01  0.421465228492678E+01
     0.779999999999989E+01  0.944810239339232E-01  0.190249282583425E+00  0.209392687512665E+01  0.421638196950112E+01
     0.780999999999989E+01  0.941383400606293E-01  0.190571185418610E+00  0.208365609507556E+01  0.421809872351182E+01
     0.781999999999989E+01  0.937969452498119E-01  0.190886943825420E+00  0.207351630009768E+01  0.421983027745387E+01
     0.782999999999989E+01  0.934556442514991E-01  0.191196267869041E+00  0.206349537555645E+01  0.422160285482266E+01
     0.783999999999990E+01  0.931132082136227E-01  0.191499038350267E+00  0.205357744167918E+01  0.422344061389381E+01
     0.784999999999989E+01  0.927683989279114E-01  0.191795310420542E+00  0.204374318282818E+01  0.422536513188071E+01
     0.785999999999989E+01  0.924199934061859E-01  0.192085313681374E+00  0.203397024532824E+01  0.422739494121525E+01
     0.786999999999989E+01  0.920668082587670E-01  0.192369448753627E+00  0.202423369567760E+01  0.422954512652974E+01
     0.787999999999989E+01  0.917077233513844E-01  0.192648280386337E+00  0.201450653004364E+01  0.423182698967408E+01
     0.788999999999989E+01  0.913417042364180E-01  0.192922527256403E+00  0.200476022519764E+01  0.423424778879965E+01
     0.789999999999989E+01  0.909678228873713E-01  0.193193048686816E+00  0.199496532046070E+01  0.423681055620580E+01
     0.790999999999989E+01  0.905852763107190E-01  0.193460828579820E+00  0.198509201980097E+01  0.423951399828585E+01
     0.791999999999989E+01  0.901934026648173E-01  0.193726956920153E+00  0.197511080293583E+01  0.424235247953602E+01
     0.792999999999989E+01  0.897916945788284E-01  0.193992609251075E+00  0.196499303413708E+01  0.424531609120916E+01
     0.793999999999989E+01  0.893798094335925E-01  0.194259024561115E+00  0.195471155742052E+01  0.424839080379751E+01
     0.794999999999989E+01  0.889575764377314E-01  0.194527482042134E+00  0.194424126691428E+01  0.425155870112967E+01
     0.795999999999990E+01  0.885250004044403E-01  0.194799277189638E+00  0.193355964146357E+01  0.425479829245238E+01
     0.796999999999989E+01  0.880822622042878E-01  0.195075697714986E+00  0.192264723294303E+01  0.425808489745954E+01
     0.797999999999989E+01  0.876297159357446E-01  0.195357999727508E+00  0.191148809833561E+01  0.426139109782804E+01
     0.798999999999990E+01  0.871678829160966E-01  0.195647384623839E+00  0.190007016640784E+01  0.426468724744981E+01
     0.799999999999990E+01  0.866974426501330E-01  0.195944977093870E+00  0.188838553078226E+01  0.426794203223200E+01
     0.800999999999990E+01  0.862192209818134E-01  0.196251804619064E+00  0.187643066238687E+01  0.427112306910828E+01
     0.801999999999990E+01  0.857341756749298E-01  0.196568778801271E+00  0.186420653565215E+01  0.427419753280075E+01
     0.802999999999990E+01  0.852433797026151E-01  0.196896678819930E+00  0.185171866442102E+01  0.427713279794080E+01
     0.803999999999990E+01  0.847480025531631E-01  0.197236137273958E+00  0.183897704532152E+01  0.427989708344051E+01
     0.804999999999990E+01  0.842492898813553E-01  0.197587628622559E+00  0.182599600829383E+01  0.428246008555238E+01
     0.805999999999990E+01  0.837485418513688E-01  0.197951460397316E+00  0.181279397602518E+01  0.428479358590500E+01
     0.806999999999990E+01  0.832470905300342E-01  0.198327767316511E+00  0.179939313617255E+01  0.428687202098676E+01
     0.807999999999990E+01  0.827462766982187E-01  0.198716508391702E+00  0.178581903238212E+01  0.428867300009962E+01
     0.808999999999990E+01  0.822474264543572E-01  0.199117467076065E+00  0.177210008217814E+01  0.429017775971889E+01
     0.809999999999989E+01  0.817518279875858E-01  0.199530254463430E+00  0.175826703171654E+01  0.429137154347589E+01
     0.810999999999989E+01  0.812607088986645E-01  0.199954315505982E+00  0.174435235910687E+01  0.429224389860314E+01
     0.811999999999989E+01  0.807752144449734E-01  0.200388938176815E+00  0.173038963943406E+01  0.429278888160145E+01
     0.812999999999989E+01  0.802963870805302E-01  0.200833265460648E+00  0.171641288569551E+01  0.429300516805629E+01
     0.813999999999989E+01  0.798251476529050E-01  0.201286310011807E+00  0.170245588056698E+01  0.429289606387289E+01
     0.814999999999989E+01  0.793622786048493E-01  0.201746971273282E+00  0.168855151418508E+01  0.429246941764270E+01
     0.815999999999989E+01  0.789084095091425E-01  0.202214054804559E+00  0.167473114298135E+01  0.429173743630577E+01
     0.816999999999989E+01  0.784640052390638E-01  0.202686293519761E+00  0.166102398401985E+01  0.429071640865970E+01
     0.817999999999989E+01  0.780293570436857E-01  0.203162370492504E+00  0.164745655830815E+01  0.428942634349684E+01
     0.818999999999989E+01  0.776045767561068E-01  0.203640942941059E+00  0.163405219520859E+01  0.428789053115994E+01
     0.819999999999989E+01  0.771895943137235E-01  0.204120666968618E+00  0.162083060843235E+01  0.428613503902742E+01
     0.820999999999989E+01  0.767841587123649E-01  0.204600222600410E+00  0.160780755221070E+01  0.428418815283517E+01
     0.821999999999989E+01  0.763878424519208E-01  0.205078338634087E+00  0.159499456419050E+01  0.428207977677163E+01
     0.822999999999989E+01  0.760000494602642E-01  0.205553816803964E+00  0.158239879945486E+01  0.427984080594606E+01
     0.823999999999989E+01  0.756200264068709E-01  0.206025554755037E+00  0.157002295790521E+01  0.427750248512444E+01
     0.824999999999989E+01  0.752468772396063E-01  0.206492567330671E+00  0.155786530512091E+01  0.427509576756860E+01
     0.825999999999989E+01  0.748795806997355E-01  0.206954005699203E+00  0.154591978479054E+01  0.427265068744144E+01
     0.826999999999989E+01  0.745170104943603E-01  0.207409173880049E+00  0.153417621893263E+01  0.427019575858208E+01
     0.827999999999989E+01  0.741579577349685E-01  0.207857542278734E+00  0.152262059042878E+01  0.426775741155940E+01
     0.828999999999989E+01  0.738011551881318E-01  0.208298757901947E+00  0.151123540089424E+01  0.426535947982482E+01
     0.829999999999989E+01  0.734453028326548E-01  0.208732650996529E+00  0.150000009562884E+01  0.426302274454572E+01
     0.830999999999989E+01  0.730890941784182E-01  0.209159237938168E+00  0.148889154631885E+01  0.426076454635536E+01
     0.831999999999989E+01  0.727312427779400E-01  0.209578720283825E+00  0.147788458129924E+01  0.425859847083261E+01
     0.832999999999989E+01  0.723705083531638E-01  0.209991479993643E+00  0.146695255252151E+01  0.425653411305596E+01
     0.833999999999989E+01  0.720057219674753E-01  0.210398070919974E+00  0.145606792789184E+01  0.425457692508473E+01
     0.834999999999989E+01  0.716358096967510E-01  0.210799206750141E+00  0.144520289734439E+01  0.425272814871276E+01
     0.835999999999989E+01  0.712598142912482E-01  0.211195745672562E+00  0.143432998086792E+01  0.425098483433903E+01
     0.836999999999989E+01  0.708769143720509E-01  0.211588672110186E+00  0.142342262672622E+01  0.424933994529759E+01
     0.837999999999989E+01  0.704864407682160E-01  0.211979075928723E+00  0.141245578828009E+01  0.424778254550200E+01
     0.838999999999989E+01  0.700878896720971E-01  0.212368129578174E+00  0.140140646814954E+01  0.424629806678511E+01
     0.839999999999989E+01  0.696809323671863E-01  0.212757063663776E+00  0.139025421894336E+01  0.424486865086575E+01
     0.840999999999989E+01  0.692654213630211E-01  0.213147141466262E+00  0.137898159044794E+01  0.424347355945629E+01
     0.841999999999989E+01  0.688413928520936E-01  0.213539632941681E+00  0.136757451400908E+01  0.424208964466087E+01
     0.842999999999989E+01  0.684090654822573E-01  0.213935788728521E+00  0.135602261587425E+01  0.424069187052426E+01
     0.843999999999989E+01  0.679688355126109E-01  0.214336814675991E+00  0.134431945248987E+01  0.423925387540573E+01
     0.844999999999989E+01  0.675212684898885E-01  0.214743847383398E+00  0.133246266217076E+01  0.423774856380436E+01
     0.845999999999989E+01  0.670670876446364E-01  0.215157931208321E+00  0.132045402916630E+01  0.423614871539506E+01
     0.846999999999989E+01  0.666071592614128E-01  0.215579997162494E+00  0.130829945792207E+01  0.423442759838472E+01
     0.847999999999989E+01  0.661424753248046E-01  0.216010844070579E+00  0.129600885725159E+01  0.423255957390630E+01
     0.848999999999989E+01  0.656741337828667E-01  0.216451122319759E+00  0.128359593614276E+01  0.423052067807655E+01
     0.849999999999989E+01  0.652033168026955E-01  0.216901320478537E+00  0.127107791498687E+01  0.422828916857125E+01
     0.850999999999989E+01  0.647312674192118E-01  0.217361755012211E+00  0.125847515806727E+01  0.422584602314749E+01
     0.851999999999989E+01  0.642592649988059E-01  0.217832563270816E+00  0.124581073511926E+01  0.422317537846676E+01
     0.852999999999989E+01  0.637885999547579E-01  0.218313699873163E+00  0.123310992160200E+01  0.422026489884040E+01
     0.853999999999989E+01  0.633205481616638E-01  0.218804936558144E+00  0.122039964893863E+01  0.421710606610424E+01
     0.854999999999989E+01  0.628563455220352E-01  0.219305865521572E+00  0.120770791732238E+01  0.421369438369257E+01
     0.855999999999989E+01  0.623971631393216E-01  0.219815906203337E+00  0.119506318469229E+01  0.421002949007205E+01
     0.856999999999988E+01  0.619440835483024E-01  0.220334315435462E+00  0.118249374612055E+01  0.420611517894232E+01
     0.857999999999988E+01  0.614980784451193E-01  0.220860200806631E+00  0.117002711808749E+01  0.420195932594241E+01
     0.858999999999988E+01  0.610599883448468E-01  0.221392537043065E+00  0.115768944194542E+01  0.419757372393763E+01
     0.859999999999988E+01  0.606305045735663E-01  0.221930185149599E+00  0.114550492029516E+01  0.419297383122417E+01
