      0.0000000000      0.0000000000      0.0222773443
      0.1806442336      0.1176101591      0.1536912893
      0.3447109545      0.4473976130      0.1917940696
      0.4914129278      1.1758069940      0.1949891138
      0.5891217902      0.9562052194      0.1540738436
      0.6999155792      0.4367230791      0.1437504213
      0.8408674308     -0.0824807339      0.1842540388
      1.0000000000     -0.2527480223      0.0004916618
