4.5 1.0030
4.6 1.2232
4.7 1.3892
4.8 1.5198
4.9 1.7371
5.0 1.8517
5.1 1.9410
5.2 2.0306
5.3 2.1964
5.39 2.3030
5.5 2.4083
5.6 2.6311
5.7 2.7198
5.8 2.7587
5.9 2.8063
6.0 2.8954
