4.5 1.02
4.6 1.23
4.7 1.39
4.8 1.52
4.9 1.73
5.0 1.84
5.1 1.92
5.2 2.00
5.3 2.16
5.39 2.25
5.5 2.34
5.6 2.55
5.7 2.63
5.8 2.66
5.9 2.69
6.0 2.78
