9.7 -15.77943087
9.8 -15.78874357
9.9 -15.79613634
10.0 -15.80182567
10.1 -15.80588853
10.2 -15.80731201
10.3 -15.80782130
10.4 -15.80712553
10.5 -15.80446556
10.6 -15.80067102
10.7 -15.79684849
